Title,Description,Price,Rating,Reviews,URL
HP 23.8 inch Full HD LED Backlit IPS Panel Gaming Monitor (Envy 24),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 250 nits; Response Time: 14 ms | Refresh Rate: 76 Hz; HDMI Ports - 1; 3 Years Warranty,"₹24,999",10 Ratings,0 Reviews,https://www.flipkart.com/hp-23-8-inch-full-hd-led-backlit-ips-panel-gaming-monitor-envy-24/p/itmexp6crzwggpbh?pid=MONEXP6CQA2QYKPZ&lid=LSTMONEXP6CQA2QYKPZTKBGW6&marketplace=FLIPKART&srno=s_5_106&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONEXP6CQA2QYKPZ.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Dell 27 inch Full HD LED Backlit IPS Panel Monitor (P2719H),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 300 nits; Response Time: 8 ms; HDMI Ports - 1; 36 Months manufacturer warranty from date of purchase,"₹26,190",10 Ratings,1 Reviews,https://www.flipkart.com/dell-27-inch-full-hd-led-backlit-ips-panel-monitor-p2719h/p/itmf8k2hh3kqngqa?pid=MONF8J99FJZKWGHW&lid=LSTMONF8J99FJZKWGHWZNYIBY&marketplace=FLIPKART&srno=s_5_107&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONF8J99FJZKWGHW.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
ViewSonic 23.8 inch Full HD LED Backlit IPS Panel Monitor (VA2419SH),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Response Time: 5 ms; HDMI Ports - 1; 3 Years Warranty,"₹9,499",,,https://www.flipkart.com/viewsonic-23-8-inch-full-hd-led-backlit-ips-panel-monitor-va2419sh/p/itm4593a1c0859ad?pid=MONFUEVA82KEUDFH&lid=LSTMONFUEVA82KEUDFHV3UPEL&marketplace=FLIPKART&srno=s_5_108&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFUEVA82KEUDFH.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Dell 19.5 inch Full HD TN Panel Monitor (E2016HV),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support; Brightness: 200 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; 3 Year Dell Warranty,"₹6,250","1,345 Ratings",209 Reviews,https://www.flipkart.com/dell-19-5-inch-full-hd-tn-panel-monitor-e2016hv/p/itmewm8znvrpggfy?pid=MONEHDY8UYWDHHVD&lid=LSTMONEHDY8UYWDHHVD8LTVTA&marketplace=FLIPKART&srno=s_5_109&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONEHDY8UYWDHHVD.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Samsung 23.5 inch Curved Full HD VA Panel Gaming Monitor (C24FG73),Panel Type: VA Panel; Screen Resolution Type: Full HD; HDMI; Brightness: 350 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 2; 36 Months,"₹20,999",17 Ratings,3 Reviews,https://www.flipkart.com/samsung-23-5-inch-curved-full-hd-va-panel-gaming-monitor-c24fg73/p/itmfed998jggdxq3?pid=MONFD3ZCGGM9RE3Q&lid=LSTMONFD3ZCGGM9RE3QFE31XI&marketplace=FLIPKART&srno=s_5_110&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFD3ZCGGM9RE3Q.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Acer 24 inch Full HD LED Backlit TN Panel Gaming Monitor (xb241h),Panel Type: TN Panel; Screen Resolution Type: Full HD; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 1; Carry on service center,"₹29,999",14 Ratings,3 Reviews,https://www.flipkart.com/acer-24-inch-full-hd-led-backlit-tn-panel-gaming-monitor-xb241h/p/itmfbs7zj6xu9wua?pid=MONFBRRNGJ4JZ76D&lid=LSTMONFBRRNGJ4JZ76DCWY9A3&marketplace=FLIPKART&srno=s_5_111&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFBRRNGJ4JZ76D.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Acer 27 inch Full HD IPS Panel Monitor (ET271),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 4 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; Carry on service center,"₹12,999",18 Ratings,5 Reviews,https://www.flipkart.com/acer-27-inch-full-hd-ips-panel-monitor-et271/p/itmfbt32ywncdtpb?pid=MONFBSQZXQYGETSK&lid=LSTMONFBSQZXQYGETSKUO1YDH&marketplace=FLIPKART&srno=s_5_112&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFBSQZXQYGETSK.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Acer 31.5 inch Curved Full HD VA Panel Monitor (ED322Q),Panel Type: VA Panel; Screen Resolution Type: Full HD; Brightness: 250 nits; Response Time: 4 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Years on Site,"₹14,499",45 Ratings,9 Reviews,https://www.flipkart.com/acer-31-5-inch-curved-full-hd-va-panel-monitor-ed322q/p/itmfdrzu35f5wct7?pid=MONFDRZUE5SMHY98&lid=LSTMONFDRZUE5SMHY98LRINLI&marketplace=FLIPKART&srno=s_5_113&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFDRZUE5SMHY98.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
zebion 15 inch HD Monitor (ENLIVEN SPLAY),Screen Resolution Type: HD; Response Time: 5 ms; 1 year,"₹3,418",7 Ratings,0 Reviews,https://www.flipkart.com/zebion-15-inch-hd-monitor-enliven-splay/p/itmb5c0bb02f4d4c?pid=MONFNRVQA34ZPVFK&lid=LSTMONFNRVQA34ZPVFKBVQPEL&marketplace=FLIPKART&srno=s_5_114&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFNRVQA34ZPVFK.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Samsung 24 inch Curved Full HD LED Backlit VA Panel Gaming Monitor (LC24RG50FQWXXL),Panel Type: VA Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 4 ms; 3 Years Warranty,"₹15,945",10 Ratings,2 Reviews,https://www.flipkart.com/samsung-24-inch-curved-full-hd-led-backlit-va-panel-gaming-monitor-lc24rg50fqwxxl/p/itmb920adb1a35fe?pid=MONFN3GFEZGXNZGY&lid=LSTMONFN3GFEZGXNZGYPBKLAL&marketplace=FLIPKART&srno=s_5_115&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFN3GFEZGXNZGY.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
BenQ 25 inch Quad HD Monitor (PD2500Q),Screen Resolution Type: Quad HD; Response Time: 4 ms; HDMI Ports - 1; 3 YEARS ONSITE,"₹24,215",,,https://www.flipkart.com/benq-25-inch-quad-hd-monitor-pd2500q/p/itmfa3eb55bc0d26?pid=MONFW52ZZ3A23GYV&lid=LSTMONFW52ZZ3A23GYVSDN0EC&marketplace=FLIPKART&srno=s_5_116&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFW52ZZ3A23GYV.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
AOC 21.5 inch Full HD LED Backlit IPS Panel Monitor (22B1HS),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 7 ms; HDMI Ports - 1; 3 year By AOC India,"₹8,499",19 Ratings,3 Reviews,https://www.flipkart.com/aoc-21-5-inch-full-hd-led-backlit-ips-panel-monitor-22b1hs/p/itmff65heen6utyt?pid=MONFF645TTMG2HJZ&lid=LSTMONFF645TTMG2HJZTES7SZ&marketplace=FLIPKART&srno=s_5_117&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFF645TTMG2HJZ.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
BenQ 24 inch Full HD TN Panel Monitor (RL2455S),Panel Type: TN Panel; Screen Resolution Type: Full HD; Brightness: 250 nits; Response Time: 1 ms | Refresh Rate: 75 Hz; HDMI Ports - 2; 3 Years for Domestic Warranty,"₹12,690",14 Ratings,0 Reviews,https://www.flipkart.com/benq-24-inch-full-hd-tn-panel-monitor-rl2455s/p/itmfcmuv5qctdfte?pid=MONFCMUVKKDE22XA&lid=LSTMONFCMUVKKDE22XAFMCEEW&marketplace=FLIPKART&srno=s_5_118&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFCMUVKKDE22XA.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
HP 23.8 inch HD+ Gaming Monitor (E243),Screen Resolution Type: HD+; Response Time: 5 ms; 1 year Manufacturer's warranty,"₹16,490",,,https://www.flipkart.com/hp-23-8-inch-hd-gaming-monitor-e243/p/itm99afc0ec8a973?pid=MONFQMDHZFVGFVNG&lid=LSTMONFQMDHZFVGFVNGDXWWSR&marketplace=FLIPKART&srno=s_5_119&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONFQMDHZFVGFVNG.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Acer 80 cm WQHD LED Backlit IPS Panel Monitor (EB321HQU Cbidpx),Panel Type: IPS Panel; Screen Resolution Type: WQHD; DVI; Brightness: 300 nits; Response Time: 4 ms; 12 Months manufacturer warranty.,"₹16,499",17 Ratings,5 Reviews,https://www.flipkart.com/acer-80-cm-wqhd-led-backlit-ips-panel-monitor-eb321hqu-cbidpx/p/itmbb3ee023f1f60?pid=MONF874HDJJWWETK&lid=LSTMONF874HDJJWWETK4QPNGN&marketplace=FLIPKART&srno=s_5_120&otracker=search&fm=organic&iid=e651f1b0-f89c-4f0e-b7d0-8942a8225eb9.MONF874HDJJWWETK.SEARCH&ssid=aq75my51sg0000001604940586158&qH=08b5411f848a2581
Zebronics 18.5 inch HD LED Backlit Monitor (ZEB-A19HD),Screen Resolution Type: HD; VGA Support; Brightness: 3002 nits; Response Time: 8 ms; 3 Years,"₹4,560",117 Ratings,16 Reviews,https://www.flipkart.com/zebronics-18-5-inch-hd-led-backlit-monitor-zeb-a19hd/p/itmed3d20e667c18?pid=MONFKZXMZZEMNRTC&lid=LSTMONFKZXMZZEMNRTCFR7XDI&marketplace=FLIPKART&srno=s_6_121&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFKZXMZZEMNRTC.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
zebion 18.5 inch HD Monitor (180155),Screen Resolution Type: HD; VGA Support | HDMI; Brightness: 500 nits; Response Time: 4 ms; NA,"₹3,999",7 Ratings,1 Reviews,https://www.flipkart.com/zebion-18-5-inch-hd-monitor-180155/p/itmfcab26c604beb?pid=MONFZHHJJNNRDE4P&lid=LSTMONFZHHJJNNRDE4PF9J245&marketplace=FLIPKART&srno=s_6_122&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFZHHJJNNRDE4P.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Lenovo 27 inch Full HD Monitor (ThinkVision S27i-10),Screen Resolution Type: Full HD; Response Time: 4 ms; NA,"₹13,299",,,https://www.flipkart.com/lenovo-27-inch-full-hd-monitor-thinkvision-s27i-10/p/itm56fea1245c96f?pid=MONFTYFZZHC4FEGY&lid=LSTMONFTYFZZHC4FEGYMNLJQU&marketplace=FLIPKART&srno=s_6_123&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFTYFZZHC4FEGY.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Acer 27 inch Curved Full HD Gaming Monitor (ED273 WMIDX),Screen Resolution Type: Full HD; Response Time: 4 ms; 3 YEARS,"₹15,299",,,https://www.flipkart.com/acer-27-inch-curved-full-hd-gaming-monitor-ed273-wmidx/p/itm7d7c5e5e546f2?pid=MONFWXZVNKFJNVXY&lid=LSTMONFWXZVNKFJNVXYQ0I9OS&marketplace=FLIPKART&srno=s_6_124&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFWXZVNKFJNVXY.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
HP 27 inch 4K Ultra HD LED Backlit IPS Panel Gaming Monitor (Envy 27s),Panel Type: IPS Panel; Screen Resolution Type: 4K Ultra HD; HDMI; Brightness: 350 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 2; 3 Years Warranty,"₹47,000",2 Ratings,1 Reviews,https://www.flipkart.com/hp-27-inch-4k-ultra-hd-led-backlit-ips-panel-gaming-monitor-envy-27s/p/itmexp6cgf4gvmnq?pid=MONEXP6CBUSWVNVX&lid=LSTMONEXP6CBUSWVNVXNTAHMR&marketplace=FLIPKART&srno=s_6_125&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONEXP6CBUSWVNVX.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
HP 27 inch HD+ Gaming Monitor (E273),Screen Resolution Type: HD+; Response Time: 5 ms; 1 year Manufacturer's warranty,"₹22,649",,,https://www.flipkart.com/hp-27-inch-hd-gaming-monitor-e273/p/itmd64600c4fb363?pid=MONFQMDT87HGPNMY&lid=LSTMONFQMDT87HGPNMYVNJXLI&marketplace=FLIPKART&srno=s_6_126&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFQMDT87HGPNMY.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Lenovo 21.5 inch Full HD TN Panel Monitor (D22-10),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 200 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Years Warranty,"₹7,600",168 Ratings,36 Reviews,https://www.flipkart.com/lenovo-21-5-inch-full-hd-tn-panel-monitor-d22-10/p/itmd3df7a7aeb65c?pid=MONFMFY4FFVAUYRD&lid=LSTMONFMFY4FFVAUYRDX2XJAN&marketplace=FLIPKART&srno=s_6_127&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFMFY4FFVAUYRD.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
HP 27 inch Full HD LED Backlit IPS Panel Monitor (EliteDisplay 27-inch (68.58 cm) Anti Glare IPS Full ...,Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Anti-Glare Screen; Response Time: 5 ms; HDMI Ports - 1; COMPANY WARRANTY 3YEAR,"₹20,800",,,https://www.flipkart.com/hp-27-inch-full-hd-led-backlit-ips-panel-monitor-elitedisplay-27-inch-68-58-cm-anti-glare-vga-e273-silver/p/itm1a95ceb8f85b5?pid=MONFXFJPDAMPFH4R&lid=LSTMONFXFJPDAMPFH4R6OIPKQ&marketplace=FLIPKART&srno=s_6_128&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFXFJPDAMPFH4R.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
ViewSonic 22 inch Full HD LED Backlit TN Panel Monitor (VA2261H-2),Panel Type: TN Panel; Screen Resolution Type: Full HD; Response Time: 5 ms; HDMI Ports - 1; 3 Years Warranty,"₹10,000",13 Ratings,5 Reviews,https://www.flipkart.com/viewsonic-22-inch-full-hd-led-backlit-tn-panel-monitor-va2261h-2/p/itmc6b7298c3b57c?pid=MONFUEVAHGGGBZNZ&lid=LSTMONFUEVAHGGGBZNZEIBUBL&marketplace=FLIPKART&srno=s_6_129&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFUEVAHGGGBZNZ.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
HP 21.5 inch Full HD LED Backlit IPS Panel Monitor (22w),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 250 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 1; 3 Years Onsite Warranty,"₹7,999",846 Ratings,174 Reviews,https://www.flipkart.com/hp-21-5-inch-full-hd-led-backlit-ips-panel-monitor-22w/p/itmewed8nbskhme4?pid=MONEWED8NDBZT8DV&lid=LSTMONEWED8NDBZT8DVXZYM81&marketplace=FLIPKART&srno=s_6_130&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONEWED8NDBZT8DV.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
HP 19.5 inch HD+ LED Backlit TN Panel Monitor (P204V),Panel Type: TN Panel; Screen Resolution Type: HD+; VGA Support | HDMI; Brightness: 200 nits; Response Time: 5 ms; HDMI Ports - 1; 3,"₹5,790",35 Ratings,7 Reviews,https://www.flipkart.com/hp-19-5-inch-hd-led-backlit-tn-panel-monitor-p204v/p/itm476447d41faee?pid=MONFGCKSVCG9KJZF&lid=LSTMONFGCKSVCG9KJZF8OHAYF&marketplace=FLIPKART&srno=s_6_131&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFGCKSVCG9KJZF.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
"AOC 23.6 inch Curved Full HD Monitor (C24V1H/WS 23.6'' Curved LED Moniter with VGA Port,HDMI Port)",Screen Resolution Type: Full HD; Response Time: 4 ms; 3 YEARS,"₹11,999",4 Ratings,0 Reviews,https://www.flipkart.com/aoc-23-6-inch-curved-full-hd-monitor-c24v1h-ws-23-6-led-moniter-vga-port-hdmi-port/p/itm87339aaf2f8c9?pid=MONFSA7Z2FZKEH9Z&lid=LSTMONFSA7Z2FZKEH9ZMAD3AO&marketplace=FLIPKART&srno=s_6_132&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFSA7Z2FZKEH9Z.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Acer 23.8 inch Full HD LED Backlit IPS Panel Monitor (24CL1Y),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 250 Nits; Response Time: 5 ms; HDMI Ports - 1; 3 Years Warranty,"₹6,999",,,https://www.flipkart.com/acer-23-8-inch-full-hd-led-backlit-ips-panel-monitor-24cl1y/p/itm9b391e96e3e6d?pid=MONFWP55GUZSHZXF&lid=LSTMONFWP55GUZSHZXFTIZLKT&marketplace=FLIPKART&srno=s_6_133&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFWP55GUZSHZXF.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
BenQ 24 inch Full HD TN Panel Monitor (RL2455S),Panel Type: TN Panel; Screen Resolution Type: Full HD; Brightness: 250 nits; Response Time: 1 ms | Refresh Rate: 75 Hz; HDMI Ports - 2; 3 Years for Domestic Warranty,"₹12,690",14 Ratings,0 Reviews,https://www.flipkart.com/benq-24-inch-full-hd-tn-panel-monitor-rl2455s/p/itmfcmuv5qctdfte?pid=MONFCMUVKKDE22XA&lid=LSTMONFCMUVKKDE22XAFMCEEW&marketplace=FLIPKART&srno=s_6_134&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFCMUVKKDE22XA.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
HP 27 inch Full HD LED Backlit TN Panel Gaming Monitor (27 X Display Monitor),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Brightness: 400 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 1; 3 Year Limited Warranty,"₹22,990",4 Ratings,0 Reviews,https://www.flipkart.com/hp-27-inch-full-hd-led-backlit-tn-panel-gaming-monitor-27-x-display-monitor/p/itm17eedf03a8cef?pid=MONFEHVV59FXBCTS&lid=LSTMONFEHVV59FXBCTSFIPJCI&marketplace=FLIPKART&srno=s_6_135&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFEHVV59FXBCTS.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Acer 27 inch Full HD LED Backlit IPS Panel Gaming Monitor (XV272U),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 400 nits; Response Time: 1 ms; HDMI Ports - 2; 3 Years Warranty,"₹27,999",2 Ratings,1 Reviews,https://www.flipkart.com/acer-27-inch-full-hd-led-backlit-ips-panel-gaming-monitor-xv272u/p/itm1b122b36c030f?pid=MONFN5NGMGTFS4ZZ&lid=LSTMONFN5NGMGTFS4ZZUXWZKX&marketplace=FLIPKART&srno=s_6_136&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFN5NGMGTFS4ZZ.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
BenQ 27 inch Full HD LED Backlit Monitor (EW2780),Screen Resolution Type: Full HD; Inbuilt Speaker; Response Time: 5 ms | Refresh Rate: 75 Hz; HDMI Ports - 3; 3 YEARS ONSITE,"₹17,090",,,https://www.flipkart.com/benq-27-inch-full-hd-led-backlit-monitor-ew2780/p/itm8056e36da11da?pid=MONFUXZXRXXQD9DZ&lid=LSTMONFUXZXRXXQD9DZRCX7C2&marketplace=FLIPKART&srno=s_6_137&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFUXZXRXXQD9DZ.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Asus 24.5 inch Full HD LED Backlit TN Panel Gaming Monitor (VG258QR),Panel Type: TN Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; DVI | Inbuilt Speaker; Brightness: 400 nits; Response Time: 0.5 ms | Refresh Rate: 165 Hz; HDMI Ports - 1; 3 Years Warranty,"₹27,590",10 Ratings,3 Reviews,https://www.flipkart.com/asus-24-5-inch-full-hd-led-backlit-tn-panel-gaming-monitor-vg258qr/p/itm5f3d853628cb8?pid=MONFGPZK8DEGVJ9S&lid=LSTMONFGPZK8DEGVJ9S6LJOSS&marketplace=FLIPKART&srno=s_6_138&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFGPZK8DEGVJ9S.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Samsung 22 inch Full HD Monitor (LS22R350FHWXXL),Screen Resolution Type: Full HD; VGA Support | HDMI; Response Time: 5 ms; 3 YEAR,"₹8,999",,,https://www.flipkart.com/samsung-22-inch-full-hd-monitor-ls22r350fhwxxl/p/itmcab55c5ed98c7?pid=MONFVNAHYAJPPZYK&lid=LSTMONFVNAHYAJPPZYKU2UV6Y&marketplace=FLIPKART&srno=s_6_139&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFVNAHYAJPPZYK.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
ViewSonic 24 inch Full HD LED Backlit IPS Panel Gaming Monitor (XG2405),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Response Time: 1 ms; HDMI Ports - 2; 3 Years Warranty,"₹35,000",,,https://www.flipkart.com/viewsonic-24-inch-full-hd-led-backlit-ips-panel-gaming-monitor-xg2405/p/itmd9b56335d36b1?pid=MONFUEVA4TRHZVVQ&lid=LSTMONFUEVA4TRHZVVQYJC9GO&marketplace=FLIPKART&srno=s_6_140&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFUEVA4TRHZVVQ.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Acer 32 inch Curved Full HD Gaming Monitor (ED322QR),Screen Resolution Type: Full HD; Inbuilt Speaker; Response Time: 1 ms; 3 YEARS,"₹19,500",,,https://www.flipkart.com/acer-32-inch-curved-full-hd-gaming-monitor-ed322qr/p/itm9f3f2f22db501?pid=MONFWWYGSNFHQG8Z&lid=LSTMONFWWYGSNFHQG8Z7V8JAG&marketplace=FLIPKART&srno=s_6_141&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFWWYGSNFHQG8Z.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
AOC 23.6 inch Full HD LED Backlit TN Panel Monitor (e2450Swh),Panel Type: TN Panel; Screen Resolution Type: Full HD; Brightness: 300 nits; Response Time: 2 ms; 3 Years Warranty,"₹9,999",6 Ratings,1 Reviews,https://www.flipkart.com/aoc-23-6-inch-full-hd-led-backlit-tn-panel-monitor-e2450swh/p/itm0f2e5a8ca53dd?pid=MONEYQZ54UWRMFFE&lid=LSTMONEYQZ54UWRMFFEN2P5GL&marketplace=FLIPKART&srno=s_6_142&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONEYQZ54UWRMFFE.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
BenQ 24.5 inch Full HD LED Backlit IPS Panel Gaming Monitor (EX2510),Panel Type: IPS Panel; Screen Resolution Type: Full HD; Brightness: 400 nits; Response Time: 1 ms | Refresh Rate: 144 Hz; HDMI Ports - 2; 3 YEARS ONSITE WARRANTY,"₹22,790",,,https://www.flipkart.com/benq-24-5-inch-full-hd-led-backlit-ips-panel-gaming-monitor-ex2510/p/itm7e8e0145ce711?pid=MONFW5FPFWYJ9GHG&lid=LSTMONFW5FPFWYJ9GHGHZKU7G&marketplace=FLIPKART&srno=s_6_144&otracker=search&fm=organic&iid=100cda73-949a-47d5-a145-9544b53b8cfb.MONFW5FPFWYJ9GHG.SEARCH&ssid=kj68m9lufk0000001604940588623&qH=08b5411f848a2581
Dell 23 inch Full HD Monitor (S2319H),Screen Resolution Type: Full HD; Response Time: 5 ms; 3 Years Warranty,"₹11,799",,,https://www.flipkart.com/dell-23-inch-full-hd-monitor-s2319h/p/itme863b9cbbeecd?pid=MONFRQC82G7VBEZG&lid=LSTMONFRQC82G7VBEZGAHGDLO&marketplace=FLIPKART&srno=s_7_145&otracker=search&fm=organic&iid=5eecb0c8-7344-44a6-a5bf-43b781a4a19d.MONFRQC82G7VBEZG.SEARCH&ssid=ds4oqruceo0000001604940591108&qH=08b5411f848a2581
HP 27 inch Full HD LED Backlit IPS Panel Monitor (27fw),Panel Type: IPS Panel; Screen Resolution Type: Full HD; VGA Support | HDMI; Inbuilt Speaker; Brightness: 300 nits; Response Time: 5 ms | Refresh Rate: 60 Hz; HDMI Ports - 2; 3 Year Limited Warranty,"₹20,114",22 Ratings,5 Reviews,https://www.flipkart.com/hp-27-inch-full-hd-led-backlit-ips-panel-monitor-27fw/p/itmfh88rxhnzp6ra?pid=MONFH88RCNG5WAHY&lid=LSTMONFH88RCNG5WAHYXC2C1I&marketplace=FLIPKART&srno=s_7_146&otracker=search&fm=organic&iid=5eecb0c8-7344-44a6-a5bf-43b781a4a19d.MONFH88RCNG5WAHY.SEARCH&ssid=ds4oqruceo0000001604940591108&qH=08b5411f848a2581
